store,app_id,rating,title,content,user,date,thumbs_up,app_version,app_name,full_text,theme,is_feature_request,india_signal
play,com.ifeanyi.grounded,2,,"Great concept. I wasn't surprised to see that features were locked behind a paywall. But, when I hit that prompt, I literally watch the app say ""one time purchase of 3.99"" then hang a sec before the buttons literally change before my eyes to ""3.99/mo or 20 annually"" and I absolutely refuse to subscribe to a journal. I would pay a one time fee of 9.99 before I get locked into another subscription when the entire point of this exercise is to improve my quality of life.",Nigel Castoe,2023-05-05 17:57:12,45,2.22,Quit Weed Smoking - Grounded,". Great concept. I wasn't surprised to see that features were locked behind a paywall. But, when I hit that prompt, I literally watch the app say ""one time purchase of 3.99"" then hang a sec before the buttons literally change before my eyes to ""3.99/mo or 20 annually"" and I absolutely refuse to subscribe to a journal. I would pay a one time fee of 9.99 before I get locked into another subscription when the entire point of this exercise is to improve my quality of life.",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,"Honestly, looks Ike a decent app but I cannot abide yet another subscription service being pushed when single pay works better for everyone and all that's being granted is access to information and a fancy stop-watch. It is jaded and gross to attempt to extract money in that fashion from anyone, let alone those struggling with addictions that affect memory. The saving grace is the 'track usage' option. None of the other quit trackers that I've tried have that. That alone is fairly worthwhile.",aqren E,2023-02-24 13:36:05,20,2.21,Quit Weed Smoking - Grounded,". Honestly, looks Ike a decent app but I cannot abide yet another subscription service being pushed when single pay works better for everyone and all that's being granted is access to information and a fancy stop-watch. It is jaded and gross to attempt to extract money in that fashion from anyone, let alone those struggling with addictions that affect memory. The saving grace is the 'track usage' option. None of the other quit trackers that I've tried have that. That alone is fairly worthwhile.",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,Paid a one-time fee when I first got this for the full version. Now it's subscription basis and have lost full access and the one-time payment.,Harrison Ma,2023-02-23 22:12:08,3,2.21,Quit Weed Smoking - Grounded,. Paid a one-time fee when I first got this for the full version. Now it's subscription basis and have lost full access and the one-time payment.,subscription_issues,False,False
play,com.ifeanyi.grounded,1,,"In response to the developer. Affordable is subjective, addictions also drain bank accounts. Still think you are greedy and again better apps out there. Good luck to anyone quitting, stay strong it will be worth it. Greedy, I have 3 apps to quit smoking cigarettes and weed on my phone and have used others. This is the only one that wants money for health benefits and support, etc. Dont use this, look for other apps as better ones exist. Unless you are ok to pay then go ahead.",Ant. A,2023-01-21 20:27:17,2,,Quit Weed Smoking - Grounded,". In response to the developer. Affordable is subjective, addictions also drain bank accounts. Still think you are greedy and again better apps out there. Good luck to anyone quitting, stay strong it will be worth it. Greedy, I have 3 apps to quit smoking cigarettes and weed on my phone and have used others. This is the only one that wants money for health benefits and support, etc. Dont use this, look for other apps as better ones exist. Unless you are ok to pay then go ahead.",paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,"In response to the developer. Affordable is subjective, addictions also drain bank accounts. Still think you are greedy and again better apps out there. Good luck to anyone quitting, stay strong it will be worth it. Greedy, I have 3 apps to quit smoking cigarettes and weed on my phone and have used others. This is the only one that wants money for health benefits and support, etc. Dont use this, look for other apps as better ones exist. Unless you are ok to pay then go ahead.",Ant. A,2023-01-21 20:27:17,2,,Quit Weed Smoking - Grounded,". In response to the developer. Affordable is subjective, addictions also drain bank accounts. Still think you are greedy and again better apps out there. Good luck to anyone quitting, stay strong it will be worth it. Greedy, I have 3 apps to quit smoking cigarettes and weed on my phone and have used others. This is the only one that wants money for health benefits and support, etc. Dont use this, look for other apps as better ones exist. Unless you are ok to pay then go ahead.",login_account,False,False
play,com.ifeanyi.grounded,1,,Has lots of bugs and potential virus,C D,2023-01-12 20:33:15,0,,Quit Weed Smoking - Grounded,. Has lots of bugs and potential virus,crashes_bugs,False,False
play,com.ifeanyi.grounded,1,,So annoying to see a once great app hide majority of their tools and what not behind a subscription. Not even a one time payment. Guess we just got greedy.,Nathan Lennon,2022-12-27 09:53:10,3,2.08,Quit Weed Smoking - Grounded,. So annoying to see a once great app hide majority of their tools and what not behind a subscription. Not even a one time payment. Guess we just got greedy.,paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,So annoying to see a once great app hide majority of their tools and what not behind a subscription. Not even a one time payment. Guess we just got greedy.,Nathan Lennon,2022-12-27 09:53:10,3,2.08,Quit Weed Smoking - Grounded,. So annoying to see a once great app hide majority of their tools and what not behind a subscription. Not even a one time payment. Guess we just got greedy.,subscription_issues,False,False
play,com.ifeanyi.grounded,1,,"This app was previously free and was very useful. However, the developer(s) got greedy and now most useful features on the app require a monthly or yearly payment subscription that is absurdly expensive. Pretty much useless now unless you want to get absolutely, categorically price gouged.",Travis Moffet,2022-12-11 08:15:35,15,2.08,Quit Weed Smoking - Grounded,". This app was previously free and was very useful. However, the developer(s) got greedy and now most useful features on the app require a monthly or yearly payment subscription that is absurdly expensive. Pretty much useless now unless you want to get absolutely, categorically price gouged.",paywall_pricing,False,False
play,com.ifeanyi.grounded,1,,"This app was previously free and was very useful. However, the developer(s) got greedy and now most useful features on the app require a monthly or yearly payment subscription that is absurdly expensive. Pretty much useless now unless you want to get absolutely, categorically price gouged.",Travis Moffet,2022-12-11 08:15:35,15,2.08,Quit Weed Smoking - Grounded,". This app was previously free and was very useful. However, the developer(s) got greedy and now most useful features on the app require a monthly or yearly payment subscription that is absurdly expensive. Pretty much useless now unless you want to get absolutely, categorically price gouged.",subscription_issues,False,False
play,com.ifeanyi.grounded,1,,"This app was previously free and was very useful. However, the developer(s) got greedy and now most useful features on the app require a monthly or yearly payment subscription that is absurdly expensive. Pretty much useless now unless you want to get absolutely, categorically price gouged.",Travis Moffet,2022-12-11 08:15:35,15,2.08,Quit Weed Smoking - Grounded,". This app was previously free and was very useful. However, the developer(s) got greedy and now most useful features on the app require a monthly or yearly payment subscription that is absurdly expensive. Pretty much useless now unless you want to get absolutely, categorically price gouged.",content_quality,False,False
